0.1
0.08130224316326606,0.08819390729789375
0.32659523914690447,0.14530186779747514
0.08912493150066571,0.09291539733015598
0.049578722478423515,0.35700498948074316
1.0,1.0
"
"
0.15000000000000002
-0.04836716811785452,-0.048182434597225925
-0.2446015175804484,-0.4401733864859522
-0.11816845810525653,-0.1206245033400605
-0.39237521499302497,-0.10524899967047437
1.0,1.0
"
"
0.20000000000000004
-0.2343674747974876,-0.24880088562181726
-0.2510410682629872,-0.4591173054983223
-0.11514274431554396,-0.13098057635064406
-0.39682178646570243,-0.1710542852352201
1.0,1.0
"
"
0.25000000000000006
-0.1760066579190538,-0.18233410524810512
-0.289554157735765,-0.502282592658898
-0.13751477779376275,-0.14484576802744054
-0.4330325288402617,-0.15600893123877807
1.0,1.0
"
"
0.30000000000000004
0.13618973472061463,0.1642057321657908
0.45298634639924606,0.33322426475966094
0.13216415085476688,0.15313586463864418
0.13282151618169732,0.4591078011975014
1.0,1.0
"
"
0.3500000000000001
-0.19657535926739594,-0.16238886370740652
-0.37797389418472876,-0.4869875605881401
-0.1600570091931752,-0.13593379150881055
-0.46788935192810893,-0.1345743590816036
1.0,1.0
"
"
0.40000000000000013
-0.13612245292660802,-0.15714631123331776
-0.2871605978113711,-0.5048619956127037
-0.13891023965507351,-0.16158034030946364
-0.43166918537269305,-0.2370180220011472
1.0,1.0
"
"
0.45000000000000007
0.13710108567210383,0.11267461065793441
0.5075659247182855,0.2983115310520759
0.16582260739013574,0.13957594821269556
0.2547319470268067,0.4162840348245242
1.0,1.0
"
"
0.5000000000000001
-0.07933766678409189,-0.08142713071507958
-0.24770413963913787,-0.4938429766960462
-0.1482031373628731,-0.1552617475824
-0.5538159901573955,-0.21331647338405427
1.0,1.0
"
"
0.5500000000000002
-0.24143337401520443,-0.2487473506185446
-0.24308374224652918,-0.5168206835474857
-0.14434844417772827,-0.15716744681967415
-0.5744700155456751,-0.2233523759091112
1.0,1.0
"
"
0.6000000000000002
0.10532243887897119,0.07924928855579029
0.5209701701964151,0.3048544048280869
0.1664731919922819,0.13967091178356947
0.24692960495615976,0.41226057670433647
1.0,1.0
"
"
0.6500000000000001
0.07813871117181574,0.07222314070888335
0.5120771600134612,0.23568034678860575
0.16094779529007983,0.14891343815519525
0.23191563726221665,0.5924659758871991
1.0,1.0
"
"
0.7000000000000002
-0.14578478153222552,-0.18138387036662013
-0.3023649930789847,-0.5096651895241389
-0.13145884707651684,-0.1712710915500305
-0.3868182036483307,-0.29717114367572445
1.0,1.0
"
"
0.7500000000000002
-0.16658114174403565,-0.20311818226397738
-0.3203706654387028,-0.5391604346277917
-0.13752915152136494,-0.17309608465565868
-0.37129463247257943,-0.2598442141398101
1.0,1.0
"
"
0.8000000000000002
-0.27250012262529627,-0.32064959749260485
-0.2983558625749296,-0.5062717002356081
-0.12176111021263354,-0.1750488762784899
-0.31059453325861885,-0.30219655594477834
1.0,1.0
"
"
0.8500000000000002
0.1161186622930375,0.10125988671199011
0.528673336380764,0.17729215799921266
0.16967260611505575,0.14582006379838824
0.2765575669330687,0.689337104087721
1.0,1.0
"
"
0.9000000000000002
0.20659663083208474,0.14866365408253937
0.5356502233819266,0.33107888052416484
0.1812745345791401,0.11912205987068081
0.3259411023147323,0.2829978774084485
1.0,1.0
"
"
0.9500000000000003
0.17711924972730717,0.13209562210932224
0.5352794211125591,0.3175938999462276
0.1732275882862141,0.12923656818762433
0.26766683660480856,0.3282319862676774
1.0,1.0
"
"
